"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/07/2020","AQS","130590002","24","10.2","ug/m3 LC","53","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/08/2020","AQS","130590002","24","8.3","ug/m3 LC","46","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/09/2020","AQS","130590002","24","9.5","ug/m3 LC","52","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/10/2020","AQS","130590002","24","11.5","ug/m3 LC","55","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/11/2020","AQS","130590002","24","17.9","ug/m3 LC","67","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/12/2020","AQS","130590002","24","15.9","ug/m3 LC","64","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/13/2020","AQS","130590002","24","7.9","ug/m3 LC","44","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/14/2020","AQS","130590002","24","3","ug/m3 LC","17","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/15/2020","AQS","130590002","24","4.9","ug/m3 LC","27","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/16/2020","AQS","130590002","24","5.5","ug/m3 LC","31","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/17/2020","AQS","130590002","24","5.5","ug/m3 LC","31","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/18/2020","AQS","130590002","24","9.9","ug/m3 LC","52","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/19/2020","AQS","130590002","24","10.7","ug/m3 LC","54","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/20/2020","AQS","130590002","24","11.5","ug/m3 LC","55","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/21/2020","AQS","130590002","24","7.7","ug/m3 LC","43","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/22/2020","AQS","130590002","24","4.7","ug/m3 LC","26","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/23/2020","AQS","130590002","24","5.1","ug/m3 LC","28","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/24/2020","AQS","130590002","24","3.4","ug/m3 LC","19","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/25/2020","AQS","130590002","24","2.6","ug/m3 LC","14","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/26/2020","AQS","130590002","24","4.2","ug/m3 LC","23","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/27/2020","AQS","130590002","24","8.5","ug/m3 LC","47","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/28/2020","AQS","130590002","24","10.9","ug/m3 LC","54","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/29/2020","AQS","130590002","24","8.7","ug/m3 LC","48","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/30/2020","AQS","130590002","24","11.1","ug/m3 LC","55","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"12/31/2020","AQS","130590002","24","15.3","ug/m3 LC","63","Athens","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","12020","Athens-Clarke County, GA","13","Georgia","059","Clarke","33.91813699186","-83.3443853953649"
"01/01/2020","AQS","130630091","1","7.5","ug/m3 LC","42","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/04/2020","AQS","130630091","1","2.9","ug/m3 LC","16","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/07/2020","AQS","130630091","1","6.1","ug/m3 LC","34","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/10/2020","AQS","130630091","1","9.6","ug/m3 LC","52","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/13/2020","AQS","130630091","1","4.8","ug/m3 LC","27","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/16/2020","AQS","130630091","1","4.4","ug/m3 LC","24","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/19/2020","AQS","130630091","1","2.9","ug/m3 LC","16","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/22/2020","AQS","130630091","1","8","ug/m3 LC","44","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/25/2020","AQS","130630091","1","4","ug/m3 LC","22","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/28/2020","AQS","130630091","1","6.7","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/31/2020","AQS","130630091","1","10","ug/m3 LC","53","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/03/2020","AQS","130630091","1","8.1","ug/m3 LC","45","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/06/2020","AQS","130630091","1","2.6","ug/m3 LC","14","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/09/2020","AQS","130630091","1","6.2","ug/m3 LC","34","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/12/2020","AQS","130630091","1","4.5","ug/m3 LC","25","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/15/2020","AQS","130630091","1","5.4","ug/m3 LC","30","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/18/2020","AQS","130630091","1","2.9","ug/m3 LC","16","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/21/2020","AQS","130630091","1","6.6","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/24/2020","AQS","130630091","1","8.8","ug/m3 LC","49","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/27/2020","AQS","130630091","1","3.5","ug/m3 LC","19","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/01/2020","AQS","130630091","1","13.8","ug/m3 LC","60","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/04/2020","AQS","130630091","1","8.9","ug/m3 LC","49","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/07/2020","AQS","130630091","1","5.1","ug/m3 LC","28","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/10/2020","AQS","130630091","1","11.1","ug/m3 LC","55","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/13/2020","AQS","130630091","1","7.9","ug/m3 LC","44","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/16/2020","AQS","130630091","1","10.2","ug/m3 LC","53","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/19/2020","AQS","130630091","1","13.9","ug/m3 LC","60","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/22/2020","AQS","130630091","1","6.3","ug/m3 LC","35","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/25/2020","AQS","130630091","1","4.7","ug/m3 LC","26","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/28/2020","AQS","130630091","1","12.8","ug/m3 LC","58","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/03/2020","AQS","130630091","1","6.7","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/06/2020","AQS","130630091","1","16.1","ug/m3 LC","64","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/09/2020","AQS","130630091","1","6.3","ug/m3 LC","35","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/12/2020","AQS","130630091","1","15.9","ug/m3 LC","64","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/15/2020","AQS","130630091","1","4.6","ug/m3 LC","26","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/18/2020","AQS","130630091","1","6.7","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/21/2020","AQS","130630091","1","7","ug/m3 LC","39","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"04/24/2020","AQS","130630091","1","4.1","ug/m3 LC","23","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
